jahaan,1,['Ho Mann Jahaan']
wayne's,2,"[""Wayne's World"", ""Wayne's World 2""]"
lemurs:,1,['Island of Lemurs: Madagascar']
payne,2,"['Max Payne', 'Major Payne']"
train,9,"['How to Train Your Dragon 2', 'Money Train', 'Those Who Love Me Can Take the Train', 'The D Train', ""Howard Zinn: You Can't Be Neutral on a Moving Train"", 'Man on the Train', 'How to Train Your Dragon', 'The Girl on the Train', 'Train of Life']"
ashamed,1,"[""I'm Not Ashamed""]"
timecode,1,['Timecode']
nypd,1,['NYPD Blue']
harvest,1,['The Ice Harvest']
minions,1,['Minions']
t'il,1,"[""Y'aura t'il de la neige \xc3\xa0 No\xc3\xabl?""]"
espagnole,1,"[""L'auberge espagnole""]"
tunnel,2,"['Haiku Tunnel', 'Tunnel']"
tease,1,['The Big Tease']
unreal,1,['In the Realms of the Unreal']
obvious,1,['Obvious Child']
transcendence,1,['Transcendence']
abcd,1,['ABCD']
sarafina!,1,['Sarafina!']
kehna,1,['Kabhi Alvida Naa Kehna']
wadjda,1,['Wadjda']
bones,5,"['Love, Sex and Eating the Bones', 'The Mortal Instruments: City of Bones', 'Bones', 'Funny Bones', 'The Lovely Bones']"
stories,4,"['Stories We Tell', 'Bedtime Stories', 'Into the Arms of Strangers: Stories of the Kindertransport', 'Robot Stories']"
body:,1,['Hands on a Hard Body: The Documentary']
serial,2,"['Aileen: Life and Death of a Serial Killer', 'Serial Mom']"
rocketman,1,['RocketMan']
democracy,1,"['Sex, Drugs & Democracy']"
noises,1,['Noises Off...']
boxing,1,['Boxing Helena']
baahubali:,1,['Baahubali: The Beginning']
dishoom,1,['Dishoom']
caché,1,['Cach\xc3\xa9']
forest,2,"['Once Upon a Forest', 'The Forest']"
furnace,1,['Out of the Furnace']
stock,1,"['Lock, Stock and Two Smoking Barrels']"
dwights,1,['Introducing the Dwights']
collection,1,['The Collection']
frau,1,['Anonyma - Eine Frau in Berlin']
threesome,1,['Threesome']
prefontaine,1,['Prefontaine']
milos,1,['Fullmetal Alchemist: The Sacred Star of Milos']
chasing,5,"['Chasing Mavericks', 'Chasing Ice', 'Chasing Papi', 'Chasing Liberty', 'Chasing Amy']"
thunderheart,1,['Thunderheart']
lucinda,1,['Oscar and Lucinda']
lines,1,['Behind Enemy Lines']
trembling,1,['Trembling Before G-d']
furious,5,"['Furious 7', '2 Fast 2 Furious', 'Furious 6', 'Fast & Furious', 'The Fast and the Furious']"
addiction,1,['The Addiction']
murderball,1,['Murderball']
mothman,1,['The Mothman Prophecies']
jiro,1,['Jiro Dreams of Sushi']
horns,1,['Horns']
glengarry,1,['Glengarry Glen Ross']
galaxy,3,"[""The Hitchhiker's Guide to the Galaxy"", 'Guardians of the Galaxy', 'Galaxy Quest']"
bunch,1,['The Brady Bunch Movie']
bridges,2,"['The Bridges of Madison County', 'Broken Bridges']"
le,26,"['Le secret de Chanda', 'Le voyage du ballon rouge', 'Le Havre', 'Le silence de Lorna', 'Le polygraphe', 'Le placard', 'Afternoon of a Faun: Tanaquil Le Clercq', 'Le concert', 'La fille sur le pont', 'Le fate ignoranti', 'Le Chef', 'Le dernier souffle', 'Le sourire', 'Avril et le monde truqu\xc3\xa9', 'Le divorce', 'Merci pour le Chocolat', 'Le bossu', 'Le Week-End', 'Gianni e le donne', 'Le sphinx', 'Matusalem II: le dernier des Beauchesne', 'Louis 19, le roi des ondes', 'Le plus beau m\xc3\xa9tier du monde', 'Le Quattro Volte', 'Le pass\xc3\xa9', 'Le confessionnal']"
bridget,3,"[""Bridget Jones's Diary"", ""Bridget Jones's Baby"", 'Bridget Jones: The Edge of Reason']"
la,56,"['La veuve de Saint-Pierre', 'La otra conquista', 'Il divo - La spettacolare vita di Giulio Andreotti', 'La Promesse', 'El d\xc3\xada de la bestia', 'La virgen de los sicarios', 'La conciergerie', 'La mujer de mi hermano', 'La chambre bleue', ""La vengeance d'une blonde"", 'La grande s\xc3\xa9duction', 'La posti\xc3\xa8re', '\xc3\x80 la folie... pas du tout', 'La fleur du mal', 'La fille du puisatier', 'Cinco de Mayo, La Batalla', 'A la mala', 'La fille sur le pont', ""Y'aura t'il de la neige \xc3\xa0 No\xc3\xabl?"", 'La Florida', 'La Vie en Rose', ""La vie apr\xc3\xa8s l'amour"", 'Laura Cadieux... la suite', 'Nueba Yol 3: Bajo la nueva ley', 'La fille de Monaco', 'La soga', 'La Ci\xc3\xa9naga', 'La fille seule', 'La scorta', ""La fille de d'Artagnan"", 'La C\xc3\xa9r\xc3\xa9monie', 'Tambi\xc3\xa9n la lluvia', 'La b\xc3\xbbche', '\xc3\x80 la mode', 'La piel que habito', 'La V\xc3\xa9nus \xc3\xa0 la fourrure', 'Nannerl, la soeur de Mozart', 'La fille coup\xc3\xa9e en deux', 'La doppia ora', 'La danza de la realidad', ""La demoiselle d'honneur"", 'La danse', 'Les glaneurs et la glaneuse', 'La stanza del figlio', ""La leggenda del pianista sull'oceano"", 'La La Land', 'La princesse de Montpensier', 'La Ciudad (The City)', 'M\xc3\xa1s negro que la noche', 'Dans la maison', 'La s\xc3\xa9paration', 'La Haine', 'La tortue rouge', 'La sentinelle', 'La Cucaracha', 'La grande bellezza']"
lo,2,"['Manny & Lo', 'Lo and Behold, Reveries of the Connected World']"
labor,1,['Labor Day']
lu,1,['Xin hua lu fang']
criminal,1,['Criminal']
dad,3,"['Getting Even with Dad', ""World's Greatest Dad"", 'Mom and Dad Save the World']"
tickled,1,['Tickled']
greater,2,"['For Greater Glory: The True Story of Cristiada', 'Greater']"
descendants,1,['The Descendants']
dan,3,"['Dan in Real Life', 'Shiqi sui de dan che', 'De Dana Dan']"
dao,1,"['Yao a yao, yao dao wai po qiao']"
dah,1,['Dah']
dai,1,['Man cheng jin dai huang jin jia']
cutting,1,['The Cutting Edge']
sonata,1,['Tokyo Sonata']
das,1,['Das Versprechen']
new-england,1,['The VVitch: A New-England Folktale']
day,38,"['A Good Day to Die Hard', 'The Long Day Closes', 'A Day Without a Mexican', 'One Day', 'Next Day Air', 'The Remains of the Day', 'Patriots Day', ""Mother's Day"", 'Daddy Day Care', 'One Fine Day', ""Valentine's Day"", 'Knight and Day', 'Draft Day', 'The Day the Earth Stood Still', 'Labor Day', 'The 6th Day', 'Independence Day', 'Life in a Day', 'Alexander and the Terrible, Horrible, No Good, Very Bad Day', 'Snow Day', 'The Eighth Day', 'Daddy Day Camp', 'Groundhog Day', 'The Cold Light of Day', 'Miss Pettigrew Lives for a Day', ""Baby's Day Out"", 'Eternity and a Day', 'The Boondock Saints II: All Saints Day', 'Woman Thou Art Loosed: On the 7th Day', 'The Day After Tomorrow', 'Die Another Day', 'Any Day Now', 'Another Day in Paradise', 'On a Clear Day', 'One Day in September', 'A Great Day in Harlem', ""Fathers' Day"", 'Training Day']"
clercq,1,['Afternoon of a Faun: Tanaquil Le Clercq']
thrill,2,"['Thrill Ride: The Science of Fun', 'Hold Me Thrill Me Kiss Me']"
radiant,1,['Jean-Michel Basquiat: The Radiant Child']
cider,1,['The Cider House Rules']
morris,2,"['I Love You Phillip Morris', 'Morris from America']"
spanglish,1,['Spanglish']
4-ever,1,['Lilya 4-Ever']
laaga,1,['Laaga Chunari Mein Daag: Journey of a Woman']
winkel,1,['Im toten Winkel - Hitlers Sekret\xc3\xa4rin']
buena,1,['Buena Vista Social Club']
marley,2,"['Marley', 'Marley & Me']"
marius,1,['Marius and Jeannette']
rex,1,['Sea Rex 3D: Journey to a Prehistoric World']
seaquest,1,['SeaQuest 2032']
ren,4,"['Si ren ding zhi', 'Tang ren jie tan an', 'Mei ren yu', 'Wo shi zheng ren']"
barley,1,['The Wind That Shakes the Barley']
conquista,1,['La otra conquista']
ref,1,['The Ref']
red,21,"['Red Tails', 'Red Corner', 'Traces of Red', ""Born Into Brothels: Calcutta's Red Light Kids"", 'Red Riding: The Year of Our Lord 1980', 'Red Shoe Diaries', 'Red Eye', 'RED 2', 'Red Riding Hood', 'Three Colors: Red', 'Red Dragon', 'Red Cliff', 'Red Planet', 'Red Dawn', 'Still We Believe: The Boston Red Sox Movie', 'Red Army', 'RED', 'Red Hook Summer', 'The Thin Red Line', 'The Red Violin', 'Red Rock West']"
harold,3,"['Harold & Kumar Escape from Guantanamo Bay', 'Harold & Kumar Go to White Castle', 'A Very Harold & Kumar 3D Christmas']"
saint-pierre,1,['La veuve de Saint-Pierre']
jessica,2,"['No One Killed Jessica', 'Kissing Jessica Stein']"
ninjas:,1,['3 Ninjas: High Noon at Mega Mountain']
frank,5,"['Frank', 'Anne Frank Remembered', 'Robot & Frank', 'Sketches of Frank Gehry', 'Eat That Question: Frank Zappa in His Own Words']"
b*a*p*s,1,['B*A*P*S']
jones:,2,"['Bobby Jones: Stroke of Genius', 'Bridget Jones: The Edge of Reason']"
que,5,"['La piel que habito', 'Que Horas Ela Volta?', ""Il y a longtemps que je t'aime"", 'M\xc3\xa1s negro que la noche', 'Ladr\xc3\xb3n que roba a ladr\xc3\xb3n']"
early,2,"['Billy: The Early Years', 'Late August, Early September']"
bleed,1,['Bleed for This']
yard,2,"['The Longest Yard', 'Stomp the Yard']"
azkaban,1,['Harry Potter and the Prisoner of Azkaban']
chicken,3,"['Luv Shuv Tey Chicken Khurana', 'Chicken Little', 'Chicken Run']"
allied,1,['Allied']
mortal,3,"['The Mortal Instruments: City of Bones', 'Mortal Kombat: Annihilation', 'Mortal Kombat']"
waitress,1,['Waitress']
finest,2,"['The Finest Hours', ""Brooklyn's Finest""]"
sunday's,1,"[""Sunday's Children""]"
reacher,1,['Jack Reacher']
puppet,1,['The Puppet Masters']
owning,1,['Owning Mahowny']
highlander:,2,"['Highlander: Endgame', 'Highlander: The Final Dimension']"
love!,1,['Love! Valour! Compassion!']
monkey,5,"['Inside Monkey Zetterland', 'Monkey Kingdom', 'Monkey Trouble', 'Spanking the Monkey', 'B. Monkey']"
"love,",2,"['Love, Sex and Eating the Bones', 'Peace, Love, & Misunderstanding']"
shandy:,1,['Tristram Shandy: A Cock and Bull Story']
love.,1,"['Crazy, Stupid, Love.']"
hilary,1,['Hilary and Jackie']
kazaam,1,['Kazaam']
fahrenheit,1,['Fahrenheit 9/11']
jingle,1,['Jingle All the Way']
chaser,1,['The Woman Chaser']
cabin,3,"['The Cabin in the Woods', 'Cabin Boy', 'Cabin Fever']"
nitro,1,['Nitro Circus: The Movie']
nobody,2,"['The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby', 'Nobody Knows']"
kalifornia,1,['Kalifornia']
negro,1,['M\xc3\xa1s negro que la noche']
gothika,1,['Gothika']
supermensch:,1,['Supermensch: The Legend of Shep Gordon']
loved,1,['When Will I Be Loved']
babys,1,['Casa de los babys']
dupree,1,"['You, Me and Dupree']"
babyy,1,['Heyy Babyy']
loves,1,['When a Man Loves a Woman']
lover,3,"['Nina Takes a Lover', 'Goodbye Lover', 'The Lover']"
habemus,1,['Habemus Papam']
curves,1,['Real Women Have Curves']
tide,1,['Crimson Tide']
hava,1,['Hava Nagila: The Movie']
have,5,"['The Hills Have Eyes', 'The Hills Have Eyes II', 'To Be and to Have', 'Real Women Have Curves', 'Best Worst Thing That Ever Could Have Happened...']"
throat,1,['Inside Deep Throat']
mil,1,['Koi... Mil Gaya']
mio,1,['Mio fratello \xc3\xa8 figlio unico']
dallas,1,['Dallas Buyers Club']
mia,1,['Mia madre']
mic,1,['Mic Macs \xc3\xa0 Tire-Larigot']
gravity,2,"['Laws of Gravity', 'Gravity']"
mix,1,['In the Mix']
goya's,1,"[""Goya's Ghosts""]"
intouchables,1,['The Intouchables']
savages,2,"['Savages', 'The Savages']"
meinhof,1,['The Baader Meinhof Complex']
howards,1,['Howards End']
masti,3,"['Grand Masti', 'Masti', 'Zamani baray\xc3\xa9 masti asbha']"
"terrible,",1,"['Alexander and the Terrible, Horrible, No Good, Very Bad Day']"
disappointments,1,['The Disappointments Room']
grandmaster,1,['The Grandmaster']
where's,2,"[""Dude, Where's My Car?"", ""Where's the Party Yaar?""]"
snowriders,2,"['Snowriders II', 'Snowriders']"
eight,7,"['Hard Eight', 'Eight Legged Freaks', 'The Beatles: Eight Days a Week - The Touring Years', 'Eight Crazy Nights', 'The Hateful Eight', 'Eight Below', 'One Eight Seven']"
prisoner,3,"['Harry Potter and the Prisoner of Azkaban', 'Prisoner of the Mountains', 'The Spanish Prisoner']"
circus:,1,['Nitro Circus: The Movie']
herman,1,['Herman U.S.A.']
jaan,1,['Jab Tak Hai Jaan']
vaxxed:,1,['Vaxxed: From Cover-Up to Catastrophe']
firelight,1,['Firelight']
park:,1,"['South Park: Bigger, Longer & Uncut']"
kite,1,['The Kite Runner']
hamlet,2,"['Hamlet 2', 'Hamlet']"
shodam,1,['Roozi ke zan shodam']
traitor,3,"['Our Kind of Traitor', 'Traitor', 'The Little Traitor']"
barfi!,1,['Barfi!']
intimes,1,['Confidences trop intimes']
thicker,1,['Thicker Than Water']
sparks,2,"['Ruby Sparks', 'Meet Wally Sparks']"
scorpion,2,"['The Scorpion King', 'The Curse of the Jade Scorpion']"
corruptor,1,['The Corruptor']
satan,1,['The Galapagos Affair: Satan Came to Eden']
equilibrium,1,['Equilibrium']
amreeka,1,['Amreeka']
delirious,1,['Lost and Delirious']
beat,2,"['The Beat That My Heart Skipped', 'The Source: The Story of the Beats and the Beat Generation']"
beau,2,"['Beau travail', 'Le plus beau m\xc3\xa9tier du monde']"
whistleblower,1,['The Whistleblower']
stripes,1,['Racing Stripes']
bear,5,"['Gold Diggers: The Secret of Bear Mountain', 'Brother Bear', 'Jack the Bear', 'Yogi Bear', 'Infinitely Polar Bear']"
bean,2,"['Catfish in Black Bean Sauce', 'Bean']"
striped,1,['The Boy in the Striped Pajamas']
kazakhstan,1,['Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan']
pokémon,1,['Pok\xc3\xa9mon Heroes']
l'enfer,1,"[""L'Enfer""]"
approach,1,['The Saratov Approach']
holograms,1,['Jem and the Holograms']
calling,1,['Karthik Calling Karthik']
anything:,1,"[""The Pirates Who Don't Do Anything: A VeggieTales Movie""]"
national,4,"['National Treasure: Book of Secrets', 'National Security', ""National Lampoon's Gold Diggers"", 'National Treasure']"
showdown,1,['Showdown']
beefcake,1,['Beefcake']
grosse,1,['Grosse Pointe Blank']
shallows,1,['The Shallows']
gladiator,1,['Gladiator']
flirt,1,['Flirt']
walking,8,"['Dead Man Walking', 'Walking Tall', 'The Walking Dead', 'Walking with the Enemy', 'Walking with Dinosaurs 3D', 'Still Walking', 'Magnificent Desolation: Walking on the Moon 3D', 'Walking and Talking']"
brother's,1,"[""Brother's Keeper""]"
clearing,1,['The Clearing']
motown,1,['Standing in the Shadows of Motown']
ralph,2,"['Saint Ralph', 'Wreck-It Ralph']"
phasee,1,['Hasee Toh Phasee']
playboys,1,['The Playboys']
progress,2,"['El Bulli: Cooking in Progress', 'Girl in Progress']"
sorcerer's,2,"[""Harry Potter and the Sorcerer's Stone"", ""The Sorcerer's Apprentice""]"
junkies,1,['Poolhall Junkies']
bends...,1,['When the Road Bends... Tales of a Gypsy Caravan']
deliver,2,"['Deliver Us from Eva', 'Deliver Us from Evil']"
armenia,1,['Lost and Found in Armenia']
diabolique,1,['Diabolique']
selena,1,['Selena']
waterdance,1,['The Waterdance']
joke,1,['Batman: The Killing Joke']
taking,5,"['Taking Lives', 'Taking Woodstock', 'Taking Sides', 'Guerrilla: The Taking of Patty Hearst', 'The Taking of Pelham 1 2 3']"
orfeu,1,['Orfeu']
world:,1,['The Lost World: Jurassic Park']
insidious,1,['Insidious']
glorious,1,['Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan']
trollhunter,1,['Trollhunter']
fassbinder,1,['Fassbinder in Hollywood']
reborn,1,['Johnny English Reborn']
laugh,1,['Kevin Hart: Laugh at My Pain']
supercross,1,['Supercross']
zhì,1,['Zh\xc3\xac qu weihu shan']
"tú,",1,"['No eres t\xc3\xba, soy yo']"
"august,",1,"['Late August, Early September']"
wreck-it,1,['Wreck-It Ralph']
johnny,3,"['Johnny Mnemonic', 'Johnny English', 'Johnny English Reborn']"
transylvania,2,"['Hotel Transylvania 2', 'Hotel Transylvania']"
home:,1,['Far from Home: The Adventures of Yellow Dog']
it's,7,"[""Relax... It's Just Sex"", ""It's Complicated"", ""It's My Party"", ""It's Your Turn, Laura"", ""It's All Gone Pete Tong"", ""It's Pat"", ""It's Kind of a Funny Story""]"
august:,1,['August: Osage County']
unstrung,1,['Unstrung Heroes']
proposal,2,"['Indecent Proposal', 'The Proposal']"
"home,",1,"['Welcome Home, Roscoe Jenkins']"
scholl:,1,['Sophie Scholl: The Final Days']
donkey-boy,1,['Julien Donkey-Boy']
bull,1,['Tristram Shandy: A Cock and Bull Story']
watcher,1,['The Watcher']
napoleon,2,"['Napoleon', 'Napoleon Dynamite']"
homes,1,['99 Homes']
holiday,6,"['The Perfect Holiday', 'The Best Man Holiday', 'The Holiday', 'Last Holiday', 'Holiday', ""Mr. Bean's Holiday""]"
plain,1,['The Burning Plain']
revisited,1,['Brideshead Revisited']
déjà,1,['D\xc3\xa9j\xc3\xa0 Vu']
"sister,",1,"['Sister, Sister']"
almost,3,"['Almost Heroes', 'Almost Famous', 'Almost Christmas']"
squid,1,['The Squid and the Whale']
musketeer,1,['The Musketeer']
wilderpeople,1,['Hunt for the Wilderpeople']
inspector,2,"['Inspector Gadget', 'Larry the Cable Guy: Health Inspector']"
syrian,1,['The Syrian Bride']
rendez-vous,1,['Les rendez-vous de Paris']
frontal,1,['Full Frontal']
twelfth,1,['Twelfth Night or What You Will']
murdoch's,1,"[""Outfoxed: Rupert Murdoch's War on Journalism""]"
zorro,2,"['The Mask of Zorro', 'The Legend of Zorro']"
takers,1,['Takers']
sisters,3,"['The Banger Sisters', 'The Magdalene Sisters', 'Sisters']"
judgment,1,['Judgment Night']
clips,1,['Paper Clips']
center,4,"['Center Stage', 'World Trade Center', 'The Center of the World', 'Journey to the Center of the Earth']"
weapon,3,"['Lethal Weapon 4', 'Lethal Weapon 3', 'Loaded Weapon 1']"
circumstance,1,['Circumstance']
brylluppet,1,['Efter brylluppet']
thought,1,['The Very Thought of You']
yangtze,1,['Up the Yangtze']
muscle,1,['Muscle Shoals']
usual,1,['The Usual Suspects']
executive,1,['Executive Decision']
domestic,1,['Domestic Disturbance']
j'ai,1,"[""J'ai pas sommeil""]"
voltage,1,['Crank: High Voltage']
roberts:,1,['Dickie Roberts: Former Child Star']
wackness,1,['The Wackness']
spear,1,['End of the Spear']
lake,3,"['The Lake House', 'A Month by the Lake', 'Lake Placid']"
fled,1,['Fled']
citizen,4,"['Law Abiding Citizen', 'Citizen X', 'Citizen Ruth', 'Citizen Koch']"
ado,1,['Much Ado About Nothing']
smart,2,"['Get Smart', 'Smart People']"
raven,1,['The Raven']
"mcfarland,",1,"['McFarland, USA']"
boyfriend's,1,"[""My Boyfriend's Back""]"
lincoln:,1,['Abraham Lincoln: Vampire Hunter']
valour!,1,['Love! Valour! Compassion!']
like,21,"['Nothing Like the Holidays', 'Think Like a Man Too', 'Bend It Like Beckham', 'Just Like a Woman', 'Life or Something Like It', 'I Like It Like That', 'Big Mommas: Like Father, Like Son', 'A Lot Like Love', 'Someone Like You...', 'Like It Is', 'Think Like a Man', 'A Smile Like Yours', 'Like Dandelion Dust', 'People Like Us', 'Blue Like Jazz', 'How U Like Me Now', 'Just Like Heaven', 'With a Friend Like Harry...', 'Like Mike', 'Like Someone in Love', 'Like Crazy']"
night's,1,"[""A Midsummer Night's Dream""]"
journalism,1,"[""Outfoxed: Rupert Murdoch's War on Journalism""]"
sarajevo,1,['Welcome to Sarajevo']
pyar,1,['Har Dil Jo Pyar Karega...']
chick,1,['The Hot Chick']
works,1,['Whatever Works']
chico,1,['Chico & Rita']
italian,3,"['The Italian', 'Everybody Wants to Be Italian', 'The Italian Job']"
pauline,1,['Pauline & Paulette']
sokout,1,['Sokout']
alive,6,"['Only Lovers Left Alive', 'DOA: Dead or Alive', 'Alive', 'Stay Alive', 'Alive and Kicking', 'The King Is Alive']"
hair,2,"['Hair Show', 'Good Hair']"
school's,1,"[""Recess: School's Out""]"
happens,2,"['What Happens in Vegas', 'Love Happens']"
est,2,"[""Depuis qu'Otar est parti..."", 'Est - Ouest']"
corpse,1,['Corpse Bride']
oleanna,1,['Oleanna']
hurricane,2,"['The Hurricane', 'Hurricane Streets']"
ouija:,1,['Ouija: Origin of Evil']
masked,2,"['Masked and Anonymous', 'The Masked Saint']"
screwed,1,['Screwed']
baruta,1,['Bure baruta']
noise,3,"['Joyful Noise', 'Feel the Noise', 'White Noise']"
snapper,1,['The Snapper']
lieutenant,1,['Bad Lieutenant']
host,1,['The Host']
a.,1,"['Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.']"
leopold,1,['Kate & Leopold']
retribution,1,['Resident Evil: Retribution']
about,24,"[""There's Something About Mary"", 'About a Boy', 'About Last Night', 'Much Ado About Nothing', 'Thirty Two Short Films About Glenn Gould', 'All About Steve', 'All About My Mother', 'About Adam', 'All About the Benjamins', 'The Truth About Cats & Dogs', 'Be Here to Love Me: A Film About Townes Van Zandt', 'Something to Talk About', 'About Schmidt', 'The Truth About Charlie', 'We Need to Talk About Kevin', 'Did You Hear About the Morgans?', ""I Don't Want to Talk About It"", 'Thirteen Conversations About One Thing', 'About Time', 'Mad About You', 'The Thing About My Folks', ""Ain't in It for My Health: A Film About Levon Helm"", '10 Things I Hate About You', ""Let's Talk About Sex""]"
quills,1,['Quills']
justin,3,"[""Justin Bieber's Believe"", 'Justin Bieber: Never Say Never', 'From Justin to Kelly']"
happen?,1,"[""What's the Worst That Could Happen?""]"
tomb,3,"['The Mummy: Tomb of the Dragon Emperor', 'Lara Croft: Tomb Raider', 'Lara Croft Tomb Raider: The Cradle of Life']"
illuminata,1,['Illuminata']
snitch,1,['Snitch']
guard,3,"['The Crossing Guard', 'The Guard', 'Eklavya: The Royal Guard']"
eine,1,['Anonyma - Eine Frau in Berlin']
female,2,"['Single White Female', 'Female Perversions']"
strummer:,1,['Joe Strummer: The Future Is Unwritten']
hexed,1,['Hexed']
morgans?,1,['Did You Hear About the Morgans?']
ridge,1,['Hacksaw Ridge']
legends,2,"[""Legends of Oz: Dorothy's Return"", 'Legends of the Fall']"
1980,1,['Red Riding: The Year of Our Lord 1980']
sargasso,1,['Wide Sargasso Sea']
glimmer,1,['The Glimmer Man']
maze,2,"['Maze Runner: The Scorch Trials', 'The Maze Runner']"
bus,1,['Get on the Bus']
brand,3,"['Civil Brand', 'Brand Upon the Brain! A Remembrance in 12 Chapters', 'Our Brand Is Crisis']"
sequel,1,['A Very Brady Sequel']
ha-hesder,1,['Ha-Hesder']
but,5,"['Anywhere But Here', 'The Englishman Who Went Up a Hill But Came Down a Mountain', ""But I'm a Cheerleader"", 'But Always', 'Phil Ochs: There But for Fortune']"
plague,1,['How to Survive a Plague']
memphis,2,"['West of Memphis', 'Elvis Gratton II: Miracle \xc3\xa0 Memphis']"
bug,1,['Bug']
bud,1,['Air Bud']
glory,11,"['Days of Glory', 'The Work and the Glory III: A House Divided', 'Pride and Glory', 'Dust to Glory', 'The Work and the Glory II: American Zion', 'Blades of Glory', 'Mad Dog and Glory', 'Price of Glory', 'Morning Glory', 'Glory Road', 'The Work and the Glory']"
dangerous,9,"['Dangerous Minds', 'A Dangerous Woman', 'The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers', 'Dangerous Game', 'Dangerous Ground', 'A Dangerous Method', 'Dangerous Beauty', 'The Dangerous Lives of Altar Boys', 'Bangkok Dangerous']"
particle,1,['Particle Fever']
recess:,1,"[""Recess: School's Out""]"
viruddh...,1,['Viruddh... Family Comes First']
houseguest,1,['Houseguest']
saala,1,['Saala Khadoos']
domino,1,['Domino']
pie,2,"['American Pie 2', 'American Pie']"
pig,2,"['Babe: Pig in the City', 'Leon the Pig Farmer']"
Éloge,1,"[""\xc3\x89loge de l'amour""]"
wide-eyed,1,['Wide-Eyed and Legless']
shooting,2,"['Shooting Fish', 'Shooting Porn']"
haider,1,['Haider']
4:,1,['Police Story 4: First Strike']
49,2,"['Ladder 49', '49 Up']"
46,1,['Code 46']
corporation,1,['The Corporation']
sleepwalking,1,['Sleepwalking']
45,2,"['45 Years', 'Just 45 Minutes from Broadway']"
42,2,"['42', '42 Up']"
43,1,['Movie 43']
40,2,"['This Is 40', '40 Days and 40 Nights']"
junebug,1,['Junebug']
ledge,1,['Man on a Ledge']
mockingjay,2,"['The Hunger Games: Mockingjay - Part 1', 'The Hunger Games: Mockingjay - Part 2']"
dresses,1,['27 Dresses']
nelson,1,['Half Nelson']
xxx,1,['xXx']
death:,1,"['Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.']"
gatsby,1,['The Great Gatsby']
godsend,1,['Godsend']
starting,1,['Starting Out in the Evening']
turistas,1,['Turistas']
mesrine,2,"['Mesrine Part 1: Killer Instinct', 'Mesrine Part 2: Public Enemy #1']"
pupil,1,['Apt Pupil']
4d,1,['Spy Kids: All the Time in the World in 4D']
hakodesh,1,"[""Massa'ot James Be'eretz Hakodesh""]"
baked,1,['Half Baked']
limited,1,['The Darjeeling Limited']
ladybird,1,['Ladybird Ladybird']
hitch,1,['Hitch']
bhaijaan,1,['Bajrangi Bhaijaan']
sleep,4,"['The Science of Sleep', ""I'll Sleep When I'm Dead"", 'Sleep with Me', 'Before I Go to Sleep']"
hate,4,"['I Hate Luv Storys', '10 Things I Hate About You', 'A Thin Line Between Love and Hate', 'She Hate Me']"
undisputed,1,['Undisputed']
nous,1,['The Last Days of Chez Nous']
replacements,1,['The Replacements']
paris,11,"['The Girl from Paris', 'Window to Paris', 'Paris Was a Woman', 'From Paris with Love', 'Paris', 'Forget Paris', 'Jefferson in Paris', '2 Days in Paris', 'An American Werewolf in Paris', 'Midnight in Paris', 'Les rendez-vous de Paris']"
under,13,"['Under the Electric Sky', 'Under Suspicion', 'Under the Tuscan Sun', 'Under Siege 2: Dark Territory', 'Under the Skin', 'Under the Sand', 'Under the Same Moon', 'Under the Sea 3D', 'Courage Under Fire', 'Grace Under Fire', 'Under the Sun', 'Under solen', 'Under Siege']"
paria,1,['Paria']
pride,6,"['Celtic Pride', 'Pride and Glory', 'Pride', 'Pride & Prejudice', 'Pride and Prejudice and Zombies', 'Pride and Prejudice']"
rascals,2,"['The Little Rascals', 'Rascals']"
divergent,1,['Divergent']
merchant,1,['The Merchant of Venice']
risk,2,"['Adrenaline Rush: The Science of Risk', 'Maximum Risk']"
neuf,1,['Neuf mois']
rise,15,"['Rise of the Guardians', 'Fantastic Four: Rise of the Silver Surfer', 'G.I. Joe: The Rise of Cobra', 'Underworld: Rise of the Lycans', 'Mongol: The Rise of Genghis Khan', 'Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.', 'All Things Must Pass: The Rise and Fall of Tower Records', 'Client 9: The Rise and Fall of Eliot Spitzer', 'Hillsong: Let Hope Rise', 'Chaar Sahibzaade 2: Rise of Banda Singh Bahadur', '300: Rise of an Empire', 'Terminator 3: Rise of the Machines', 'Van Wilder 2: The Rise of Taj', 'Stoked: The Rise and Fall of Gator', 'Rise of the Planet of the Apes']"
every,1,['Every Little Step']
jack,16,"['Jack Frost', 'Jack the Bear', 'Jack and Jill', 'Jack Goes Boating', 'Jack Ryan: Shadow Recruit', 'Jack', 'Casino Jack', 'Kangaroo Jack', 'The Ballad of Jack and Rose', 'Casino Jack and the United States of Money', 'Jack the Giant Slayer', 'Jack & Sarah', 'Lightning Jack', 'Jack Reacher', 'Jack Reacher: Never Go Back', ""The Ballad of Ramblin' Jack""]"
upstream,2,"['Swimming Upstream', 'Upstream Color']"
confetti,1,['Confetti']
fehér,1,['Feh\xc3\xa9r isten']
